class,fn_name,address,reversed,locked,is_virtual
CAEVehicleAudioEntity,GetVolumeForDummyIdle,0x004F51F0,0,1,0
CAEVehicleAudioEntity,GetVolumeForDummyRev,0x004F53D0,0,1,0
CAEVehicleAudioEntity,InhibitAccForTime,0x004F5030,1,0,0
CAEVehicleAudioEntity,InhibitCrzForTime,0x004F5060,1,0,0
CAEVehicleAudioEntity,Initialise,0x004F7670,1,0,0
CAEVehicleAudioEntity,IsAccInhibited,0x004F4F70,1,0,0
CAEVehicleAudioEntity,IsAccInhibitedBackwards,0x004F4FC0,1,0,0
CAEVehicleAudioEntity,IsAccInhibitedForLowSpeed,0x004F4FF0,0,1,0
CAEVehicleAudioEntity,IsAccInhibitedForTime,0x004F5020,1,0,0
CAEVehicleAudioEntity,IsCrzInhibitedForTime,0x004F5050,1,0,0
CAEVehicleAudioEntity,JustFinishedAccelerationLoop,0x004F5E50,1,0,0
CAEVehicleAudioEntity,JustGotInVehicleAsDriver,0x004F5700,0,1,0
CAEVehicleAudioEntity,JustGotOutOfVehicleAsDriver,0x004FCF40,0,1,0
CAEVehicleAudioEntity,JustWreckedVehicle,0x004FD0B0,0,1,0
CAEVehicleAudioEntity,PlayAircraftSound,0x004F93C0,0,1,0
CAEVehicleAudioEntity,PlayBicycleSound,0x004F9710,0,1,0
CAEVehicleAudioEntity,PlayFlatTyreSound,0x004F8650,0,1,0
CAEVehicleAudioEntity,PlayHornOrSiren,0x004F99D0,0,1,0
CAEVehicleAudioEntity,PlayReverseSound,0x004F87D0,0,1,0
CAEVehicleAudioEntity,PlayRoadNoiseSound,0x004F84D0,0,1,0
CAEVehicleAudioEntity,PlaySkidSound,0x004F8360,0,1,0
CAEVehicleAudioEntity,PlayTrainBrakeSound,0x004FA630,0,1,0
CAEVehicleAudioEntity,PlayerAboutToExitVehicleAsDriver,0x004F5BA0,1,0,0
CAEVehicleAudioEntity,ProcessAIHeli,0x004FEE20,0,1,0
CAEVehicleAudioEntity,ProcessAIProp,0x004FDFD0,0,1,0
CAEVehicleAudioEntity,ProcessAircraft,0x00501C50,1,0,0
CAEVehicleAudioEntity,ProcessBoatEngine,0x005003A0,0,1,0
CAEVehicleAudioEntity,ProcessBoatMovingOverWater,0x004FA0C0,0,1,0
CAEVehicleAudioEntity,ProcessDummyBicycle,0x004FFDC0,0,1,0
CAEVehicleAudioEntity,ProcessDummyGolfCart,0x00501270,0,1,0
CAEVehicleAudioEntity,ProcessDummyHeli,0x004FE940,0,1,0
CAEVehicleAudioEntity,ProcessDummyHovercraft,0x00500F50,0,1,0
CAEVehicleAudioEntity,ProcessDummyJet,0x00501960,0,1,0
CAEVehicleAudioEntity,ProcessDummyProp,0x004FD8F0,0,1,0
CAEVehicleAudioEntity,ProcessDummyRCCar,0x00500DC0,0,1,0
CAEVehicleAudioEntity,ProcessDummyRCHeli,0x004FAA80,0,1,0
CAEVehicleAudioEntity,ProcessDummyRCPlane,0x004FA7C0,0,1,0
CAEVehicleAudioEntity,ProcessDummySeaPlane,0x004FF7C0,0,1,0
CAEVehicleAudioEntity,ProcessDummyStateTransition,0x004FCA10,0,1,0
CAEVehicleAudioEntity,ProcessDummyTrainEngine,0x00500710,0,1,0
CAEVehicleAudioEntity,ProcessDummyVehicleEngine,0x00501480,0,1,0
CAEVehicleAudioEntity,ProcessEngineDamage,0x004FAE20,0,1,0
CAEVehicleAudioEntity,ProcessGenericJet,0x004FF900,0,1,0
CAEVehicleAudioEntity,ProcessMovingParts,0x004FB260,0,1,0
CAEVehicleAudioEntity,ProcessNitro,0x004FB070,0,1,0
CAEVehicleAudioEntity,ProcessPlayerBicycle,0x00500040,0,1,0
CAEVehicleAudioEntity,ProcessPlayerCombine,0x00500CE0,0,1,0
CAEVehicleAudioEntity,ProcessPlayerHeli,0x004FE420,0,1,0
CAEVehicleAudioEntity,ProcessPlayerJet,0x00501650,0,1,0
CAEVehicleAudioEntity,ProcessPlayerProp,0x004FD290,0,1,0
CAEVehicleAudioEntity,ProcessPlayerSeaPlane,0x004FF320,0,1,0
CAEVehicleAudioEntity,ProcessPlayerTrainBrakes,0x00500AB0,0,1,0
CAEVehicleAudioEntity,ProcessPlayerVehicleEngine,0x004FBB10,0,1,0
CAEVehicleAudioEntity,ProcessRainOnVehicle,0x004F92C0,1,0,0
CAEVehicleAudioEntity,ProcessReverseGear,0x004F8DF0,0,1,0
CAEVehicleAudioEntity,ProcessSpecialVehicle,0x00501AB0,0,1,0
CAEVehicleAudioEntity,ProcessTrainTrackSound,0x004FA3F0,0,1,0
CAEVehicleAudioEntity,ProcessVehicle,0x00501E10,0,1,0
CAEVehicleAudioEntity,ProcessVehicleFlatTyre,0x004F8940,0,1,0
CAEVehicleAudioEntity,ProcessVehicleRoadNoise,0x004F8B00,0,1,0
CAEVehicleAudioEntity,ProcessVehicleSirenAlarmHorn,0x005002C0,0,1,0
CAEVehicleAudioEntity,ProcessVehicleSkidding,0x004F8F10,0,1,0
CAEVehicleAudioEntity,RequestBankSlot,0x004F4D10,1,0,0
CAEVehicleAudioEntity,RequestNewPlayerCarEngineSound,0x004F7A50,0,1,0
CAEVehicleAudioEntity,Service,0x00502280,0,1,0
CAEVehicleAudioEntity,StartVehicleEngineSound,0x004F7F20,0,1,0
CAEVehicleAudioEntity,StaticGetPlayerVehicleAudioSettingsForRadio,0x004F4ED0,1,0,0
CAEVehicleAudioEntity,StaticInitialise,0x005B99F0,1,0,0
CAEVehicleAudioEntity,StaticService,0x004F4EC0,1,0,0
CAEVehicleAudioEntity,StopGenericEngineSound,0x004F6320,1,0,0
CAEVehicleAudioEntity,StoppedUsingBankSlot,0x004F4DF0,1,0,0
CAEVehicleAudioEntity,Terminate,0x004FB8C0,1,0,0
CAEVehicleAudioEntity,TurnOffRadioForVehicle,0x004F5B60,1,0,0
CAEVehicleAudioEntity,TurnOnRadioForVehicle,0x004F5B20,1,0,0
CAEVehicleAudioEntity,UpdateBoatSound,0x004F9E90,0,1,0
CAEVehicleAudioEntity,UpdateGasPedalAudio,0x004F5EB0,0,1,0
CAEVehicleAudioEntity,UpdateGenericVehicleSound,0x004FAD40,0,1,0
CAEVehicleAudioEntity,UpdateParameters,0x004FB6C0,1,0,1
CAEVehicleAudioEntity,UpdateTrainSound,0x004FA1C0,0,1,0
CAEVehicleAudioEntity,UpdateVehicleEngineSound,0x004F56D0,1,0,0
CAETwinLoopSoundEntity,DoSoundsSwitchThisFrame,0x004F2CA0,1,0,0
CAETwinLoopSoundEntity,Initialise,0x004F28A0,1,0,0
CAETwinLoopSoundEntity,PlayTwinLoopSound,0x004F2CB0,1,0,0
CAETwinLoopSoundEntity,StopSoundAndForget,0x004F2960,1,0,0
CAETwinLoopSoundEntity,SwapSounds,0x004F2C10,1,0,0
CAETwinLoopSoundEntity,UpdateParameters,0x004F2E90,1,0,1
CAETwinLoopSoundEntity,UpdateTwinLoopSound,0x004F29A0,1,0,0
CAEScriptAudioEntity,AttachMissionAudioToPhysical,0x004EC100,0,1,0
CAEScriptAudioEntity,ClearMissionAudio,0x004EC040,0,1,0
CAEScriptAudioEntity,Constructor,0x005074D0,1,0,0
CAEScriptAudioEntity,GetMissionAudioEvent,0x004EC020,1,0,0
CAEScriptAudioEntity,GetMissionAudioLoadingStatus,0x004EBF60,0,1,0
CAEScriptAudioEntity,GetMissionAudioPosition,0x004EC4D0,0,1,0
CAEScriptAudioEntity,Initialise,0x005B9B60,1,0,0
CAEScriptAudioEntity,IsMissionAudioSampleFinished,0x004EBFE0,0,1,0
CAEScriptAudioEntity,PlayLoadedMissionAudio,0x004EC270,0,1,0
CAEScriptAudioEntity,PlayMissionBankSound,0x004EC6D0,0,1,0
CAEScriptAudioEntity,PlayResidentSoundEvent,0x004EC550,1,0,0
CAEScriptAudioEntity,PreloadMissionAudio,0x004EC190,0,1,0
CAEScriptAudioEntity,ProcessMissionAudioEvent,0x004ECCF0,0,1,0
CAEScriptAudioEntity,ReportMissionAudioEvent-1,0x004EE960,1,0,0
CAEScriptAudioEntity,ReportMissionAudioEvent-2,0x004EE940,1,0,0
CAEScriptAudioEntity,Reset,0x004EC150,1,0,0
CAEScriptAudioEntity,Service,0x004EC900,1,0,0
CAEScriptAudioEntity,SetMissionAudioPosition,0x004EC0C0,0,1,0
CAEScriptAudioEntity,UpdateParameters,0x004EC970,0,1,1
CAEPoliceScannerAudioEntity,AddAudioEvent,0x004E71E0,0,1,0
CAEPoliceScannerAudioEntity,CanWePlayNewScannerDialogue,0x004E6C00,1,0,0
CAEPoliceScannerAudioEntity,Constructor,0x0056DA00,1,0,0
CAEPoliceScannerAudioEntity,Destructor,0x004E6E00,1,0,0
CAEPoliceScannerAudioEntity,DisableScanner,0x004E71B0,1,0,0
CAEPoliceScannerAudioEntity,EnableScanner,0x004E6DB0,1,0,0
CAEPoliceScannerAudioEntity,FinishedPlayingScannerDialogue,0x004E6C30,1,0,0
CAEPoliceScannerAudioEntity,LoadSlots,0x004E6CD0,0,1,0
CAEPoliceScannerAudioEntity,PlayLoadedDialogue,0x004E6F60,0,1,0
CAEPoliceScannerAudioEntity,PlayPoliceScannerDialogue,0x004E6ED0,1,0,0
CAEPoliceScannerAudioEntity,PopulateScannerDialogueLists,0x004E6B60,1,0,0
CAEPoliceScannerAudioEntity,PrepSlots,0x004E6BC0,1,0,0
CAEPoliceScannerAudioEntity,Reset,0x004E6E90,1,0,0
CAEPoliceScannerAudioEntity,Service,0x004E7630,0,1,0
CAEPoliceScannerAudioEntity,StaticInitialise,0x005B9C30,1,0,0
CAEPoliceScannerAudioEntity,StopScanner,0x004E6DC0,1,0,0
CAEPoliceScannerAudioEntity,UpdateParameters,0x004E7590,1,0,1
CAEPedlessSpeechAudioEntity,AddSayEvent,0x004E60D0,0,1,0
CAEPedlessSpeechAudioEntity,Constructor,0x004E6070,0,1,0
CAEPedlessSpeechAudioEntity,GetAllocatedVoice,0x004E6090,1,0,1
CAEPedlessSpeechAudioEntity,GetPedType,0x004E60B0,1,0,0
CAEPedlessSpeechAudioEntity,Initialise,0x004E4E10,0,1,0
CAEPedlessSpeechAudioEntity,IsPedFemaleForAudio,0x004E60C0,1,0,0
CAEPedlessSpeechAudioEntity,PlayLoadedSound,0x004E6380,0,1,1
CAEPedlessSpeechAudioEntity,StopCurrentSpeech,0x004E4E80,0,1,0
CAEPedlessSpeechAudioEntity,Terminate,0x004E6300,0,1,1
CAEPedlessSpeechAudioEntity,UpdateParameters,0x004E4D10,0,1,1
CAEPedlessSpeechAudioEntity,WillPedChatAboutTopic,0x004E60A0,1,0,1
CAEPedSpeechAudioEntity,AddSayEvent,0x004E6550,0,1,0
CAEPedSpeechAudioEntity,AddScriptSayEvent,0x004E4F70,0,1,1
CAEPedSpeechAudioEntity,CanPedHoldConversation,0x004E69E0,0,1,0
CAEPedSpeechAudioEntity,CanPedSayGlobalContext,0x004E5730,0,1,0
CAEPedSpeechAudioEntity,CanWePlayGlobalSpeechContext,0x004E5F10,0,1,0
CAEPedSpeechAudioEntity,CanWePlayScriptedSpeech,0x004E4950,1,0,0
CAEPedSpeechAudioEntity,Constructor,0x004E4F10,1,0,0
CAEPedSpeechAudioEntity,DisableAllPedSpeech,0x004E3EB0,1,0,0
CAEPedSpeechAudioEntity,DisablePedSpeech,0x004E56D0,1,0,0
CAEPedSpeechAudioEntity,DisablePedSpeechForScriptSpeech,0x004E5700,1,0,0
CAEPedSpeechAudioEntity,EnableAllPedSpeech,0x004E3EC0,1,0,0
CAEPedSpeechAudioEntity,EnablePedSpeech,0x004E3F70,0,1,0
CAEPedSpeechAudioEntity,EnablePedSpeechForScriptSpeech,0x004E3F90,0,1,0
CAEPedSpeechAudioEntity,GetAllocatedVoice,0x004E4120,1,0,1
CAEPedSpeechAudioEntity,GetAudioPedType,0x004E3C60,1,0,0
CAEPedSpeechAudioEntity,GetCurrentCJMood,0x004E53B0,0,1,0
CAEPedSpeechAudioEntity,GetNextMoodToUse,0x004E4700,1,0,0
CAEPedSpeechAudioEntity,GetNextPlayTime,0x004E49E0,1,0,0
CAEPedSpeechAudioEntity,GetNumSlotsPlayingContext,0x004E49B0,1,0,0
CAEPedSpeechAudioEntity,GetPedTalking,0x004E3F50,0,1,0
CAEPedSpeechAudioEntity,GetPedType,0x004E4130,1,0,1
CAEPedSpeechAudioEntity,GetRepeatTime,0x004E47E0,0,1,0
CAEPedSpeechAudioEntity,GetSexForSpecialPed,0x004E4260,1,0,0
CAEPedSpeechAudioEntity,GetSexFromModel,0x004E4200,0,1,0
CAEPedSpeechAudioEntity,GetSoundAndBankIDs,0x004E5920,0,1,0
CAEPedSpeechAudioEntity,GetSoundAndBankIDsForScriptedSpeech,0x004E4400,0,1,0
CAEPedSpeechAudioEntity,GetSpecificSpeechContext,0x004E4470,0,1,0
CAEPedSpeechAudioEntity,GetSpeechContextVolumeOffset,0x004E4AE0,0,1,0
CAEPedSpeechAudioEntity,GetVoice,0x004E3CD0,0,1,0
CAEPedSpeechAudioEntity,GetVoiceAndTypeForSpecialPed,0x004E4170,0,1,0
CAEPedSpeechAudioEntity,GetVoiceAndTypeFromModel,0x004E58C0,1,0,0
CAEPedSpeechAudioEntity,GetVoiceForMood,0x004E4760,1,0,0
CAEPedSpeechAudioEntity,Initialise,0x004E68D0,0,1,0
CAEPedSpeechAudioEntity,IsCJDressedInForGangSpeech,0x004E4270,1,0,0
CAEPedSpeechAudioEntity,IsGlobalContextImportantForInterupting,0x004E4600,1,0,0
CAEPedSpeechAudioEntity,IsGlobalContextImportantForStreaming,0x004E4510,0,1,0
CAEPedSpeechAudioEntity,IsGlobalContextImportantForWidescreen,0x004E46B0,1,0,0
CAEPedSpeechAudioEntity,IsGlobalContextPain,0x004E44F0,1,0,0
CAEPedSpeechAudioEntity,IsGlobalContextUberImportant,0x004E46F0,1,0,0
CAEPedSpeechAudioEntity,IsPedFemaleForAudio,0x004E4150,1,0,1
CAEPedSpeechAudioEntity,LoadAndPlaySpeech,0x004E4840,0,1,0
CAEPedSpeechAudioEntity,PlayLoadedSound,0x004E5CD0,0,1,1
CAEPedSpeechAudioEntity,ReleasePedConversation,0x004E52A0,0,1,0
CAEPedSpeechAudioEntity,ReleasePlayerConversation,0x004E3960,0,1,0
CAEPedSpeechAudioEntity,RequestPedConversation,0x004E50E0,0,1,0
CAEPedSpeechAudioEntity,RequestPlayerConversation,0x004E38C0,1,0,0
CAEPedSpeechAudioEntity,ReservePedConversationSpeechSlots,0x004E37F0,0,1,0
CAEPedSpeechAudioEntity,ReservePlayerConversationSpeechSlot,0x004E3870,0,1,0
CAEPedSpeechAudioEntity,Reset,0x004E37B0,1,0,0
CAEPedSpeechAudioEntity,Service,0x004E3710,0,1,0
CAEPedSpeechAudioEntity,SetCJMood,0x004E3ED0,0,1,0
CAEPedSpeechAudioEntity,SetNextPlayTime,0x004E4A20,1,0,0
CAEPedSpeechAudioEntity,SetUpConversation,0x004E3A00,0,1,0
CAEPedSpeechAudioEntity,StaticInitialise,0x005B98C0,1,0,0
CAEPedSpeechAudioEntity,StopCurrentSpeech,0x004E3FB0,0,1,0
CAEPedSpeechAudioEntity,Terminate,0x004E5670,0,1,1
CAEPedSpeechAudioEntity,UpdateParameters,0x004E3520,0,1,1
CAEPedSpeechAudioEntity,WillPedChatAboutTopic,0x004E5800,1,0,1
CAEPedAudioEntity,AddAudioEvent,0x004E2BB0,1,0,0
CAEPedAudioEntity,HandleFootstepEvent,0x004E13A0,0,1,0
CAEPedAudioEntity,HandleLandingEvent,0x004E18E0,1,0,0
CAEPedAudioEntity,HandlePedHit,0x004E1CC0,0,1,0
CAEPedAudioEntity,HandlePedJacked,0x004E2350,0,1,0
CAEPedAudioEntity,HandlePedSwing,0x004E1A40,0,1,0
CAEPedAudioEntity,HandleSkateEvent,0x004E17E0,1,0,0
CAEPedAudioEntity,HandleSwimSplash,0x004E26A0,1,0,0
CAEPedAudioEntity,HandleSwimWake,0x004E2790,1,0,0
CAEPedAudioEntity,Initialise,0x004E0E80,1,0,0
CAEPedAudioEntity,PlayShirtFlap,0x004E2A90,1,0,0
CAEPedAudioEntity,PlayWindRush,0x004E1170,1,0,0
CAEPedAudioEntity,Service,0x004E2EE0,0,1,0
CAEPedAudioEntity,StaticInitialise,0x005B98A0,1,0,0
CAEPedAudioEntity,StopJetPackSound,0x004E1120,1,0,0
CAEPedAudioEntity,Terminate,0x004E1360,1,0,0
CAEPedAudioEntity,TurnOffJetPack,0x004E2A70,1,0,0
CAEPedAudioEntity,TurnOnJetPack,0x004E28A0,1,0,0
CAEPedAudioEntity,UpdateJetPack,0x004E0EE0,1,0,0
CAEPedAudioEntity,UpdateParameters,0x004E1180,1,0,0
CAEGlobalWeaponAudioEntity,AddAudioEvent,0x004DFAA0,1,0,0
CAEGlobalWeaponAudioEntity,Constructor,0x005075B0,1,0,0
CAEGlobalWeaponAudioEntity,Destructor,0x00506C50,1,0,0
CAEGlobalWeaponAudioEntity,ProjectileFire,0x004DF060,1,0,0
CAEGlobalWeaponAudioEntity,ServiceAmbientGunFire,0x004DF210,0,1,0
CAEGlobalWeaponAudioEntity,UpdateParameters,0x004DEF90,1,0,0
CAEFrontendAudioEntity,AddAudioEvent,0x004DD4A0,0,1,0
CAEFrontendAudioEntity,Initialise,0x005B9AB0,1,0,0
CAEFrontendAudioEntity,IsLoadingTuneActive,0x004DD470,1,0,0
CAEFrontendAudioEntity,IsRadioTuneSoundActive,0x004DD480,1,0,0
CAEFrontendAudioEntity,Reset,0x004DD440,1,0,0
CAEFrontendAudioEntity,UpdateParameters,0x004DEDA0,0,1,1
CAEFireAudioEntity,AddAudioEvent,0x004DD3C0,1,0,0
CAEFireAudioEntity,Initialise,0x004DCF20,1,0,0
CAEFireAudioEntity,PlayFireSounds,0x004DD0D0,1,0,0
CAEFireAudioEntity,PlayWaterSounds,0x004DD270,1,0,0
CAEFireAudioEntity,StaticInitialise,0x005B9A90,1,0,0
CAEFireAudioEntity,Terminate,0x004DCF40,1,0,0
CAEFireAudioEntity,UpdateParameters,0x004DCF60,1,0,1
CAEExplosionAudioEntity,AddAudioEvent,0x004DCBE0,1,0,0
CAEExplosionAudioEntity,StaticInitialise,0x005B9A60,1,0,0
CAEExplosionAudioEntity,UpdateParameters,0x004DCB90,1,0,1
CAEDoorAudioEntity,AddAudioEvent-1,0x004DC9F0,1,0,0
CAEDoorAudioEntity,AddAudioEvent-2,0x004DC860,1,0,0
CAEDoorAudioEntity,PlayDoorSound,0x004DC6D0,1,0,0
CAEDoorAudioEntity,Reset,0x004DC6B0,1,0,0
CAEDoorAudioEntity,StaticInitialise,0x005B9A80,1,0,0
CAEDoorAudioEntity,UpdateParameters,0x004DCA60,1,0,1
CAECollisionAudioEntity,AddCollisionSoundToList,0x004DAAC0,1,0,0
CAECollisionAudioEntity,GetCollisionSoundStatus,0x004DA830,1,0,0
CAECollisionAudioEntity,Initialise,0x005B9BD0,1,0,0
CAECollisionAudioEntity,InitialisePostLoading,0x004DA050,1,0,0
CAECollisionAudioEntity,PlayBulletHitCollisionSound,0x004DB7C0,0,1,0
CAECollisionAudioEntity,PlayLoopingCollisionSound,0x004DB450,0,1,0
CAECollisionAudioEntity,PlayOneShotCollisionSound,0x004DB150,0,1,0
CAECollisionAudioEntity,ReportBulletHit,0x004DBDF0,1,0,0
CAECollisionAudioEntity,ReportCollision,0x004DBA10,0,1,0
CAECollisionAudioEntity,ReportGlassCollisionEvent,0x004DA070,1,0,0
CAECollisionAudioEntity,ReportObjectDestruction,0x004DAB60,0,1,0
CAECollisionAudioEntity,ReportWaterSplash-at-position,0x004DA190,1,0,0
CAECollisionAudioEntity,ReportWaterSplash-for-physical,0x004DAE40,0,1,0
CAECollisionAudioEntity,Reset,0x004DA320,1,0,0
CAECollisionAudioEntity,Service,0x004DA2C0,1,0,0
CAECollisionAudioEntity,UpdateLoopingCollisionSound,0x004DA540,0,1,0
CAEWaveDecoder,Constructor,0x00503250,1,0,0
CAEWaveDecoder,Destructor,0x00503290,1,0,0
CAEWaveDecoder,FillBuffer,0x005032A0,1,0,0
CAEWaveDecoder,GetSampleRate,0x00503300,1,0,0
CAEWaveDecoder,GetStreamID,0x00503280,1,0,0
CAEWaveDecoder,GetStreamLengthMs,0x00503310,1,0,0
CAEWaveDecoder,GetStreamPlayTimeMs,0x00503360,1,0,0
CAEWaveDecoder,Initialise,0x005032B0,1,0,0
CAEWaveDecoder,SetCursor,0x005033C0,1,0,0
CAEWMADecoder,Constructor,0x00502720,1,0,0
CAEWMADecoder,Destructor,0x00502760,1,0,0
CAEWMADecoder,FillBuffer,0x005027D0,1,0,0
CAEWMADecoder,GetSampleRate,0x00502AB0,1,0,0
CAEWMADecoder,GetStreamID,0x00502750,1,0,0
CAEWMADecoder,GetStreamLengthMs,0x00502AD0,1,0,0
CAEWMADecoder,GetStreamPlayTimeMs,0x00502AF0,1,0,0
CAEWMADecoder,InitLibrary,0x00502B80,1,0,0
CAEWMADecoder,Initialise,0x00502C60,1,0,0
CAEWMADecoder,SelectStreamIndex,0x00502990,1,0,0
CAEWMADecoder,SetCursor,0x00502B50,1,0,0
CAEVorbisDecoder,CloseCallback,0x005025D0,1,0,0
CAEVorbisDecoder,Constructor,0x005026B0,1,0,0
CAEVorbisDecoder,Destructor,0x005023F0,1,0,0
CAEVorbisDecoder,FillBuffer,0x00502470,1,0,0
CAEVorbisDecoder,GetSampleRate,0x00502560,1,0,0
CAEVorbisDecoder,GetStreamID,0x00502460,1,0,0
CAEVorbisDecoder,GetStreamLengthMs,0x00502610,1,0,0
CAEVorbisDecoder,GetStreamPlayTimeMs,0x00502640,1,0,0
CAEVorbisDecoder,Initialise,0x005024D0,1,0,0
CAEVorbisDecoder,ReadCallback,0x00502580,1,0,0
CAEVorbisDecoder,SeekCallback,0x005025B0,1,0,0
CAEVorbisDecoder,SetCursor,0x00502670,1,0,0
CAEVorbisDecoder,TellCallback,0x005025F0,1,0,0
CAETrackLoader,GetDataStream,0x004E0D20,1,0,0
CAEStreamingDecoder,Constructor,0x004F2810,1,0,0
CAEStreamingDecoder,Destructor,0x004F2830,1,0,0
CAEStreamTransformer,Initialise,0x004F1750,1,0,0
CAEStreamTransformer,TransformBuffer,0x004F17D0,1,0,0
CAEMP3TrackLoader,Constructor,0x004E0930,1,0,0
CAEMP3TrackLoader,Deconstructor,0x004E0940,1,0,0
CAEMP3TrackLoader,GetTrackInfo,0x004E0A70,1,0,0
CAEMP3TrackLoader,Initialise,0x004E0C50,1,0,0
CAEMP3TrackLoader,IsCurrentAudioStreamAvailable,0x004E0BD0,1,0,0
CAEMP3TrackLoader,LoadStreamPackTable,0x004E0970,1,0,0
CAEMP3TrackLoader,LoadTrackLookupTable,0x004E09F0,1,0,0
CAEMP3BankLoader,Constructor,0x004DFB10,1,0,0
CAEMP3BankLoader,GetBankSlot,0x004DFDE0,1,0,0
CAEMP3BankLoader,GetSoundBankLoadingStatus,0x004E0250,1,0,0
CAEMP3BankLoader,GetSoundBuffer,0x004E0280,1,0,0
CAEMP3BankLoader,GetSoundHeadroom,0x004E01E0,1,0,0
CAEMP3BankLoader,GetSoundLoadingStatus,0x004E0400,1,0,0
CAEMP3BankLoader,Initialise,0x004E08F0,1,0,0
CAEMP3BankLoader,IsSoundBankLoaded,0x004E0220,1,0,0
CAEMP3BankLoader,IsSoundLoaded,0x004E03B0,1,0,0
CAEMP3BankLoader,LoadSound,0x004E07A0,1,0,0
CAEMP3BankLoader,LoadSoundBank,0x004E0670,1,0,0
CAEMP3BankLoader,Service,0x004DFE30,0,1,0
CAEMP3BankLoader,UpdateVirtualChannels,0x004E0450,1,0,0
CAEMFDecoder,Constructor,0x004E7770,1,0,0
CAEMFDecoder,Destructor,0x004E77C0,1,0,0
CAEMFDecoder,FillBuffer,0x004E7860,1,0,0
CAEMFDecoder,GetSampleRate,0x004E78C0,1,0,0
CAEMFDecoder,GetStreamID,0x004E77B0,1,0,0
CAEMFDecoder,GetStreamLengthMs,0x004E7920,1,0,0
CAEMFDecoder,GetStreamPlayTimeMs,0x004E7940,1,0,0
CAEMFDecoder,InitLibrary,0x004E7C70,1,0,0
CAEMFDecoder,Initialise,0x004E7CB0,1,0,0
CAEMFDecoder,SetCursor,0x004E78E0,1,0,0
CAEDataStream,AddRef,0x004DC460,1,0,0
CAEDataStream,Clone,0x004DC540,1,0,0
CAEDataStream,Commit,0x004DC500,1,0,0
CAEDataStream,Constructor,0x004DC620,1,0,0
CAEDataStream,CopyTo,0x004DC4F0,1,0,0
CAEDataStream,Destructor,0x004DC490,1,0,0
CAEDataStream,FillBuffer,0x004DC1C0,1,1,0
CAEDataStream,GetCurrentPosition,0x004DC230,1,1,0
CAEDataStream,Initialise,0x004DC2B0,1,1,0
CAEDataStream,LockRegion,0x004DC520,1,0,0
CAEDataStream,QueryInterface,0x004DC410,1,0,0
CAEDataStream,Read,0x004DC320,1,0,0
CAEDataStream,Release,0x004DC5B0,1,0,0
CAEDataStream,Revert,0x004DC510,1,0,0
CAEDataStream,Seek-OG,0x004DC250,1,1,0
CAEDataStream,Seek-istream,0x004DC340,1,0,0
CAEDataStream,SetSize,0x004DC4E0,1,0,0
CAEDataStream,Stat,0x004DC3A0,1,0,0
CAEDataStream,UnlockRegion,0x004DC530,1,0,0
CAEDataStream,Write,0x004DC4D0,1,0,0
CAEBankLoader,CalculateBankSlotsInfosOffsets,0x004DFBA0,1,0,0
CAEBankLoader,Deconstructor,0x004DFB20,1,0,0
CAEBankLoader,GetBankLookup,0x004E01B0,1,0,0
CAEBankLoader,LoadBankLookupFile,0x004DFBD0,1,0,0
CAEBankLoader,LoadBankSlotFile,0x004E0590,1,0,0
CAEBankLoader,LoadSFXPakLookupFile,0x004DFC70,1,0,0
CAEUserRadioTrackManager,DeleteUserTracksInfo,0x004F32F0,1,0,0
CAEUserRadioTrackManager,GetAudioFileType,0x004F31F0,1,0,0
CAEUserRadioTrackManager,GetTrackPath,0x004F3050,1,0,0
CAEUserRadioTrackManager,GetUserTrackPlayMode,0x004F3330,1,0,0
CAEUserRadioTrackManager,Initialise,0x004F35B0,1,0,0
CAEUserRadioTrackManager,IsShortcut,0x004F32C0,1,0,0
CAEUserRadioTrackManager,LoadUserTrack,0x004F35F0,1,0,0
CAEUserRadioTrackManager,ReadUserTracks,0x004F2FD0,1,0,0
CAEUserRadioTrackManager,ResolveShortcut-,0x004F30F0,1,0,0
CAEUserRadioTrackManager,ScanUserTracks,0x004F4BA0,1,0,0
CAEUserRadioTrackManager,SelectUserTrackIndex,0x004F3250,1,0,0
CAEUserRadioTrackManager,SetUserTrackIndex,0x004F3340,1,0,0
CAEUserRadioTrackManager,Shutdown,0x004F2FB0,1,0,0
CAEUserRadioTrackManager,WriteUserTracksFile-,0x004F4690,1,1,0
CAEUserRadioTrackManager,WriteUserTracksThread,0x004F4A20,1,1,0
CAESoundManager,AreSoundsOfThisEventPlayingForThisEntity,0x004EF570,1,0,0
CAESoundManager,AreSoundsOfThisEventPlayingForThisEntityAndPhysical,0x004EF5D0,1,0,0
CAESoundManager,AreSoundsPlayingInBankSlot,0x004EF520,1,0,0
CAESoundManager,CancelSoundsInBankSlot,0x004EFC60,1,0,0
CAESoundManager,CancelSoundsOfThisEventPlayingForThisEntity,0x004EFB90,1,0,0
CAESoundManager,CancelSoundsOfThisEventPlayingForThisEntityAndPhysical,0x004EFBF0,1,0,0
CAESoundManager,CancelSoundsOwnedByAudioEntity,0x004EFCD0,1,0,0
CAESoundManager,GetVirtualChannelForPhysicalChannel,0x004EF630,1,0,0
CAESoundManager,Initialise,0x005B9690,1,0,0
CAESoundManager,PauseManually,0x004EF510,1,0,0
CAESoundManager,RequestNewSound,0x004EFB10,1,0,0
